runtime,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,solution cost,min f value,root g value,root f value,#adopt bypasses,standard conflicts,rectangle conflicts,corridor conflicts,target conflicts,mutex conflicts,#merge MDDs,#solve 2 agents,#memoization,runtime of building heuristic graph,runtime of solving MVC,runtime of detecting conflicts,runtime of rectangle conflicts,runtime of corridor conflicts,runtime of mutex conflicts,runtime of building MDDs,runtime of building constraint tables,runtime of building CATs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,solver name,instance name,number of agents
0.00048,0,1,232,1024,222,222,222,222,0,0,0,0,0,0,0,0,0,0,0,5e-06,0,0,0,0,0,0,0,0,0.002368,CG+GR+GC+T+BP with AStar,scens/empty-32-32-even-12.scen:,10
4.6e-05,0,2,20,75,21,21,21,21,0,0,0,0,0,0,0,0,0,0,0,2e-06,0,0,0,0,0,0,0,0,0.000127,WDG+GR+DC+T+BP with AStarand Decomp,scens/empty-8-8-even-18.scen:,5
0.000668,1,3,382,1538,286,286,286,286,0,0,0,0,1,0,0,0,0,1e-06,1e-06,6e-06,0,1e-06,0,0.000105,0,4.3e-05,0.000194,0.000199,0.001536,CG+GR+DC+T+BP with AStar,scens/den312d-even-5.scen:,5
3.6e-05,0,2,14,49,21,21,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000104,WDG+GR+DC+T+BP with AStarand Decomp,scens/empty-8-8-even-18.scen:,5
0.000407,1,4,195,867,155,155,155,155,0,0,0,0,1,0,0,0,0,0,0,1.9e-05,0,0,0,0,1e-06,4e-06,3.7e-05,4.2e-05,0.001662,CG+GR+DC+T+BP with AStarand Decomp,scens/empty-16-16-even-12.scen:,15
0.000569,1,4,255,1096,171,171,171,171,0,0,0,0,1,0,0,0,0,0,2e-06,1.2e-05,0,1e-06,0,2.5e-05,0,1.4e-05,0.000112,0.000116,0.004686,CG+GR+GC+T+BP with AStarand Decomp,scens/empty-32-32-even-15.scen:,10
0.018094,2,5,1968,7422,976,976,973,976,0,1,0,1,0,0,0,4,0,0.012522,8e-06,4.9e-05,0,0.000881,0,0.000993,2e-06,0.000184,0.001378,0.001404,0.007934,WDG+GR+GC+T+BP with AStar,scens/den312d-even-15.scen:,15
5e-05,0,1,26,101,21,21,21,21,0,0,0,0,0,0,0,0,0,0,0,1e-06,0,0,0,0,0,0,0,0,7.7e-05,WDG+GR+DC+T+BP with AStarand Decomp,scens/empty-8-8-even-18.scen:,5
0.041461,5,10,8530,20381,1173,1173,1171,1173,1,0,0,2,2,0,0,4,0,0.001621,7e-06,0.00011,1.8e-05,9.9e-05,0,0.00026,6e-06,0.00075,0.008547,0.008626,0.015959,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-10.scen:,20
0.003734,2,6,1244,4087,288,288,288,288,0,1,0,1,0,0,0,0,0,0,0,8e-06,0,0,0,0,2e-06,0.000131,0.001664,0.001677,0.003766,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-16.scen:,5
0.000443,3,6,182,759,155,155,155,155,2,0,0,0,2,0,0,0,0,1e-06,3e-06,2e-05,0,0,0,9e-06,3e-06,9e-06,0.000111,0.000128,0.001281,CG+GR+DC+T+BP with AStarand Decomp,scens/empty-16-16-even-12.scen:,15
0.000397,1,4,161,678,171,171,171,171,0,1,0,0,0,0,0,0,0,1e-06,2e-06,9e-06,1.2e-05,1e-06,0,6.4e-05,2e-06,1.2e-05,0.000105,0.000111,0.002559,CG+GR+GC+T+BP with AStarand Decomp,scens/empty-32-32-even-15.scen:,10
4.7e-05,0,1,26,101,21,21,21,21,0,0,0,0,0,0,0,0,0,0,0,1e-06,0,0,0,0,0,0,0,0,7.5e-05,WDG+GR+DC+T+BP with AStarand Decomp,scens/empty-8-8-even-18.scen:,5
0.012667,9,18,4466,15406,1186,1186,1184,1185,3,2,0,3,3,0,0,0,0,5e-06,4e-06,0.000172,6e-05,2e-06,0,0.000421,1.4e-05,0.000484,0.005282,0.005434,0.017503,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-24.scen:,20
0.000106,0,2,52,189,171,171,171,171,0,0,0,0,0,0,0,0,0,0,0,5e-06,0,0,0,0,0,0,0,0,0.002721,CG+GR+GC+T+BP with AStarand Decomp,scens/empty-32-32-even-15.scen:,10
5.1e-05,0,1,26,101,21,21,21,21,0,0,0,0,0,0,0,0,0,0,0,1e-06,0,0,0,0,0,0,0,0,7.3e-05,WDG+GR+DC+T+BP with AStarand Decomp,scens/empty-8-8-even-18.scen:,5
0.0001,0,2,52,189,171,171,171,171,0,0,0,0,0,0,0,0,0,0,0,6e-06,0,0,0,0,0,0,0,0,0.00266,CG+GR+GC+T+BP with AStarand Decomp,scens/empty-32-32-even-15.scen:,10
0.00047,4,6,166,666,155,155,155,155,3,0,0,0,2,0,0,0,0,1e-06,6e-06,2.1e-05,1e-05,0,0,2.9e-05,5e-06,1.3e-05,0.000136,0.000153,0.001333,CG+GR+DC+T+BP with AStarand Decomp,scens/empty-16-16-even-12.scen:,15
0.003652,2,6,1244,4087,288,288,288,288,0,1,0,1,0,0,0,0,0,0,0,9e-06,0,0,0,0,2e-06,0.000129,0.001643,0.001655,0.003631,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-16.scen:,5
0.008907,6,11,3616,13057,1186,1186,1180,1183,3,1,0,2,2,0,0,0,0,3.2e-05,3.3e-05,0.000128,0.000366,0.000538,0,0.002283,1.2e-05,0.000364,0.003712,0.003837,0.006987,CG+GR+DC+T+BP with AStar,scens/den312d-even-24.scen:,20
0.00047,3,6,99,393,155,155,155,155,3,0,0,0,2,0,0,0,0,2e-06,6e-06,1.8e-05,1.3e-05,2e-06,0,0.000201,4e-06,1e-05,0.000142,0.00016,0.000931,CG+GR+DC+T+BP with AStarand Decomp,scens/empty-16-16-even-12.scen:,15
0.035979,6,12,6019,17230,915,915,915,915,3,1,1,2,1,0,0,0,0,0,0,0.000141,0,0,0,0,2.2e-05,0.000736,0.007211,0.007334,0.015209,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-22.scen:,15
0.02994,7,12,6710,16942,1173,1173,1171,1173,3,0,0,2,3,0,0,4,0,0.002305,7e-06,0.00013,1.9e-05,0.000157,0,0.000571,6e-06,0.00087,0.008415,0.008522,0.014485,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-10.scen:,20
0.003189,2,6,1244,4087,288,288,288,288,0,1,0,1,0,0,0,0,0,0,0,7e-06,0,0,0,0,3e-06,0.000118,0.001546,0.001556,0.002155,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-16.scen:,5
9.8e-05,0,2,52,189,171,171,171,171,0,0,0,0,0,0,0,0,0,0,0,4e-06,0,0,0,0,0,0,0,0,0.002727,CG+GR+GC+T+BP with AStarand Decomp,scens/empty-32-32-even-15.scen:,10
5.1e-05,0,1,26,101,21,21,21,21,0,0,0,0,0,0,0,0,0,0,0,1e-06,0,0,0,0,0,0,0,0,8.1e-05,WDG+GR+DC+T+BP with AStar,scens/empty-8-8-even-18.scen:,5
0.000495,3,6,99,393,155,155,155,155,3,0,0,0,2,0,0,0,0,1e-06,6e-06,1.9e-05,1.5e-05,2e-06,0,0.000212,5e-06,1e-05,0.000148,0.000168,0.000957,CG+GR+DC+T+BP with AStarand Decomp,scens/empty-16-16-even-12.scen:,15
0.000371,1,3,195,867,155,155,155,155,0,0,0,0,1,0,0,0,0,2e-06,3e-06,1.2e-05,0,0,0,1.2e-05,1e-06,4e-06,3.5e-05,4e-05,0.000793,CG+GR+DC+T+BP with AStar,scens/empty-16-16-even-12.scen:,15
4.9e-05,0,2,22,85,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,2e-06,0,0,0,0,0,0,0,0,0.000148,WDG+GR+DC+T+BP with AStarand Decomp,scens/empty-8-8-even-4.scen:,5
0.000394,0,1,192,843,171,171,171,171,0,0,0,0,0,0,0,0,0,0,0,4e-06,0,0,0,0,0,0,0,0,0.002203,CG+GR+GC+T+BP with AStar,scens/empty-32-32-even-15.scen:,10
0.008506,5,10,2738,10242,1082,1082,1082,1082,1,3,1,0,0,0,0,0,0,0,0,0.000163,0,0,0,0,2.7e-05,0.000224,0.002639,0.002723,0.020805,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-8.scen:,20
0.002739,2,6,1244,4087,288,288,288,288,0,1,0,1,0,0,0,0,0,0,0,6e-06,0,0,0,0,3e-06,8.9e-05,0.001216,0.001224,0.002682,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-16.scen:,5
9.2e-05,1,4,15,56,17,17,17,17,0,1,0,0,0,0,0,1,0,3.6e-05,1e-06,1e-06,0,0,0,9e-06,0,0,1.6e-05,2.1e-05,6.4e-05,WDG+GR+DC+T+BP with AStarand Decomp,scens/empty-8-8-even-4.scen:,5
0.001247,3,6,462,1939,184,184,184,184,2,0,0,0,2,0,0,0,0,0,0,2.8e-05,0,0,0,0,5e-06,1.3e-05,0.0003,0.000323,0.001701,CG+GR+DC+T+BP with AStarand Decomp,scens/empty-16-16-even-1.scen:,15
0.000318,0,2,163,692,198,198,198,198,0,0,0,0,0,0,0,0,0,0,0,8e-06,0,0,0,0,0,0,0,0,0.003938,CG+GR+GC+T+BP with AStarand Decomp,scens/empty-32-32-even-10.scen:,10
0.033479,6,12,6974,19284,915,915,915,915,4,1,1,2,1,0,0,1,0,0.000917,3e-06,0.000106,0,0,0,0.000535,1.8e-05,0.000574,0.005615,0.005712,0.015228,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-22.scen:,15
0.00126,3,6,462,1939,184,184,184,184,2,0,0,0,2,0,0,0,0,0,0,3.1e-05,0,0,0,0,5e-06,1.3e-05,0.000308,0.000327,0.001698,CG+GR+DC+T+BP with AStarand Decomp,scens/empty-16-16-even-1.scen:,15
0.000956,3,6,553,2094,184,184,184,184,3,1,0,0,1,0,0,0,0,0,1e-06,2.4e-05,1e-05,0,0,7.6e-05,3e-06,1e-05,0.000274,0.000291,0.001257,CG+GR+DC+T+BP with AStarand Decomp,scens/empty-16-16-even-1.scen:,15
4.5e-05,0,1,22,85,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,1e-06,0,0,0,0,0,0,0,0,7.4e-05,WDG+GR+DC+T+BP with AStarand Decomp,scens/empty-8-8-even-4.scen:,5
0.002394,2,6,1244,4087,288,288,288,288,0,1,0,1,0,0,0,0,0,0,0,4e-06,0,0,0,0,4e-06,8.5e-05,0.00108,0.001089,0.003251,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-16.scen:,5
0.000398,1,4,114,494,198,198,198,198,0,0,0,0,1,0,0,0,0,0,0,8e-06,0,0,0,0,2e-06,1.6e-05,0.000108,0.000113,0.003018,CG+GR+GC+T+BP with AStarand Decomp,scens/empty-32-32-even-10.scen:,10
0.014272,10,18,3940,13908,1082,1082,1079,1081,3,6,2,0,0,0,0,0,0,0.000148,3.1e-05,0.000192,0.001526,0.000564,0,0.001131,6e-05,0.000581,0.005243,0.005398,0.016166,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-8.scen:,20
0.044295,7,12,8569,21314,1173,1173,1171,1173,5,0,0,2,3,0,0,7,0,0.004329,1.1e-05,0.00013,0.000107,0.000158,0,0.001359,1.2e-05,0.001145,0.010195,0.010311,0.012794,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-10.scen:,20
0.000456,0,1,237,1047,198,198,198,198,0,0,0,0,0,0,0,0,0,0,0,6e-06,0,0,0,0,0,0,0,0,0.002365,CG+GR+GC+T+BP with AStarand Decomp,scens/empty-32-32-even-10.scen:,10
0.001214,5,8,383,1548,184,184,184,184,5,0,0,0,3,0,0,0,0,0,9e-06,3.3e-05,3e-05,6e-06,0,0.000346,7e-06,2e-05,0.000399,0.00043,0.001323,CG+GR+DC+T+BP with AStarand Decomp,scens/empty-16-16-even-1.scen:,15
0.669484,891,1652,368318,625281,519,519,504,509,583,77,111,3,699,0,0,0,0,0.005329,0.00747,0.011857,0.015215,0.000858,0,0.049178,0.00318,0.008659,0.527508,0.543096,0.004033,CG+GR+DC+T+BP with AStarand Decomp,scens/empty-16-16-even-12.scen:,45
4.7e-05,0,1,22,85,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,1e-06,0,0,0,0,0,0,0,0,7e-05,WDG+GR+DC+T+BP with AStarand Decomp,scens/empty-8-8-even-4.scen:,5
0.000909,3,6,294,1257,184,184,184,184,6,0,0,0,2,0,0,0,0,1e-06,4e-06,2.5e-05,1.6e-05,3e-06,0,0.000274,5e-06,1.8e-05,0.000306,0.000335,0.001179,CG+GR+DC+T+BP with AStarand Decomp,scens/empty-16-16-even-1.scen:,15
0.003738,2,5,1318,4455,288,288,286,287,0,1,0,1,0,0,0,0,0,3e-06,3e-06,1.1e-05,3.8e-05,0.000744,0,0.000742,0,0.000134,0.001629,0.001642,0.002568,CG+GR+DC+T+BP with AStar,scens/den312d-even-16.scen:,5
0.01425,10,18,3852,13462,1082,1082,1079,1081,4,5,2,1,0,0,0,0,0,0.000134,2.8e-05,0.000184,0.001198,0.000534,0,0.001471,4.5e-05,0.000598,0.005167,0.005321,0.014811,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-8.scen:,20
0.000335,0,1,237,1047,198,198,198,198,0,0,0,0,0,0,0,0,0,0,0,4e-06,0,0,0,0,0,0,0,0,0.001998,CG+GR+GC+T+BP with AStarand Decomp,scens/empty-32-32-even-10.scen:,10
4.9e-05,0,1,22,85,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,1e-06,0,0,0,0,0,0,0,0,7.4e-05,WDG+GR+DC+T+BP with AStarand Decomp,scens/empty-8-8-even-4.scen:,5
0.00046,0,1,237,1047,198,198,198,198,0,0,0,0,0,0,0,0,0,0,0,5e-06,0,0,0,0,0,0,0,0,0.002085,CG+GR+GC+T+BP with AStarand Decomp,scens/empty-32-32-even-10.scen:,10
0.001198,3,5,462,1939,184,184,184,184,2,0,0,0,2,0,0,0,0,0,8e-06,2.3e-05,3.9e-05,3e-06,0,0.000326,7e-06,1.6e-05,0.000329,0.000353,0.000756,CG+GR+DC+T+BP with AStar,scens/empty-16-16-even-1.scen:,15
0.040145,6,12,6974,19284,915,915,915,915,4,1,1,2,1,0,0,1,0,0.001369,3e-06,0.00015,0,1e-06,0,0.000912,2.6e-05,0.000796,0.00866,0.008798,0.012861,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-22.scen:,15
0.002462,2,6,992,3430,326,326,326,326,0,1,0,1,0,0,0,0,0,0,0,1.4e-05,0,0,0,0,3e-06,9.9e-05,0.000999,0.001013,0.005081,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-11.scen:,5
4.8e-05,0,1,22,85,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,1e-06,0,0,0,0,0,0,0,0,8.6e-05,WDG+GR+DC+T+BP with AStar,scens/empty-8-8-even-4.scen:,5
0.000374,1,4,177,764,134,134,134,134,0,0,1,0,0,0,0,0,0,0,0,1.7e-05,0,0,0,0,1e-06,3e-06,4.1e-05,4.5e-05,0.001686,CG+GR+DC+T+BP with AStarand Decomp,scens/empty-16-16-even-6.scen:,15
0.00048,0,1,237,1047,198,198,198,198,0,0,0,0,0,0,0,0,0,0,0,5e-06,0,0,0,0,0,0,0,0,0.002369,CG+GR+GC+T+BP with AStar,scens/empty-32-32-even-10.scen:,10
0.002395,2,6,909,3058,326,326,326,326,0,1,0,1,0,0,0,0,0,0,0,1.2e-05,0,0,0,0,3e-06,9.2e-05,0.000988,0.001006,0.004192,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-11.scen:,5
0.000486,0,2,240,1106,230,230,230,230,0,0,0,0,0,0,0,0,0,0,0,1.1e-05,0,0,0,0,0,0,0,0,0.004325,CG+GR+GC+T+BP with AStarand Decomp,scens/empty-32-32-even-1.scen:,10
4.8e-05,0,2,22,84,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,1e-06,0,0,0,0,0,0,0,0,0.000146,WDG+GR+DC+T+BP with AStarand Decomp,scens/empty-8-8-even-11.scen:,5
0.052496,6,12,7568,18925,1173,1173,1171,1173,4,0,0,2,3,0,0,10,0,0.00622,8e-06,0.000146,5.1e-05,0.000128,0,0.001973,1.1e-05,0.001036,0.010107,0.010223,0.016565,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-10.scen:,20
0.002373,2,6,909,3058,326,326,326,326,0,1,0,1,0,0,0,0,0,0,0,1.1e-05,0,0,0,0,3e-06,9.1e-05,0.001015,0.001027,0.004191,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-11.scen:,5
0.000442,2,4,179,783,134,134,134,134,1,0,1,0,0,0,0,0,0,0,0,1.6e-05,0,0,0,0,0,5e-06,8.6e-05,9.6e-05,0.001455,CG+GR+DC+T+BP with AStarand Decomp,scens/empty-16-16-even-6.scen:,15
2.7e-05,0,2,11,40,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,1e-06,0,0,0,0,0,0,0,0,9.9e-05,WDG+GR+DC+T+BP with AStarand Decomp,scens/empty-8-8-even-11.scen:,5
0.000822,2,4,244,1094,230,230,230,230,1,0,0,0,1,0,0,0,0,2e-06,4e-06,1.4e-05,0,0,0,0.000277,1e-06,2.4e-05,0.000154,0.000162,0.00386,CG+GR+GC+T+BP with AStarand Decomp,scens/empty-32-32-even-1.scen:,10
0.013586,10,18,3852,13462,1082,1082,1079,1081,4,5,2,1,0,0,0,0,0,0.000132,3.1e-05,0.000184,0.00086,0.000559,0,0.001341,5.3e-05,0.000594,0.005198,0.005362,0.015164,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-8.scen:,20
4.5e-05,0,1,22,84,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,1e-06,0,0,0,0,0,0,0,0,7.5e-05,WDG+GR+DC+T+BP with AStarand Decomp,scens/empty-8-8-even-11.scen:,5
0.00244,2,6,909,3058,326,326,326,326,0,1,0,1,0,0,0,0,0,0,0,1e-05,0,0,0,0,3e-06,9.3e-05,0.001029,0.001042,0.004227,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-11.scen:,5
0.000478,0,1,240,1106,230,230,230,230,0,0,0,0,0,0,0,0,0,0,0,6e-06,0,0,0,0,0,0,0,0,0.002297,CG+GR+GC+T+BP with AStarand Decomp,scens/empty-32-32-even-1.scen:,10
0.000486,0,1,240,1106,230,230,230,230,0,0,0,0,0,0,0,0,0,0,0,6e-06,0,0,0,0,0,0,0,0,0.002261,CG+GR+GC+T+BP with AStarand Decomp,scens/empty-32-32-even-1.scen:,10
4.6e-05,0,1,22,84,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,1e-06,0,0,0,0,0,0,0,0,7.7e-05,WDG+GR+DC+T+BP with AStarand Decomp,scens/empty-8-8-even-11.scen:,5
0.002304,2,6,909,3058,326,326,326,326,0,1,0,1,0,0,0,0,0,0,0,1e-05,0,0,0,0,1e-06,8.7e-05,0.000919,0.000932,0.004203,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-11.scen:,5
0.000498,0,1,240,1106,230,230,230,230,0,0,0,0,0,0,0,0,0,0,0,6e-06,0,0,0,0,0,0,0,0,0.002318,CG+GR+GC+T+BP with AStarand Decomp,scens/empty-32-32-even-1.scen:,10
0.000706,4,6,209,896,134,134,133,134,3,0,2,0,0,0,0,0,0,0,6e-06,2.1e-05,3.3e-05,2e-06,0,0.000138,6e-06,1e-05,0.000168,0.000187,0.001515,CG+GR+DC+T+BP with AStarand Decomp,scens/empty-16-16-even-6.scen:,15
3.7e-05,0,1,22,84,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,1e-06,0,0,0,0,0,0,0,0,5.7e-05,WDG+GR+DC+T+BP with AStarand Decomp,scens/empty-8-8-even-11.scen:,5
0.04637,8,14,7171,20848,915,915,914,915,7,0,2,3,1,0,0,7,0,0.005792,6e-06,0.00016,0.001251,1.2e-05,0,0.001112,3.3e-05,0.001013,0.009128,0.009304,0.013387,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-22.scen:,15
0.000349,3,6,80,332,134,134,133,134,2,0,2,0,0,0,0,0,0,1e-06,5e-06,1.5e-05,1.7e-05,1e-06,0,0.000106,4e-06,7e-06,9.1e-05,0.000104,0.00104,CG+GR+DC+T+BP with AStarand Decomp,scens/empty-16-16-even-6.scen:,15
0.00253,2,5,992,3430,326,326,324,325,0,1,0,1,0,0,0,0,0,0,3e-06,1.2e-05,2.4e-05,0.00034,0,0.000426,4e-06,9.7e-05,0.001027,0.001043,0.002568,CG+GR+DC+T+BP with AStar,scens/den312d-even-11.scen:,5
0.025232,5,11,6890,17618,1173,1173,1161,1165,0,0,0,2,3,0,0,6,0,0.009782,2.9e-05,0.000115,0,0.001945,0,0.002153,8e-06,0.000715,0.008086,0.008186,0.01033,WDG+GR+GC+T+BP with AStar,scens/den312d-even-10.scen:,20
0.000512,0,1,240,1106,230,230,230,230,0,0,0,0,0,0,0,0,0,0,0,5e-06,0,0,0,0,0,0,0,0,0.002234,CG+GR+GC+T+BP with AStar,scens/empty-32-32-even-1.scen:,10
2.9e-05,0,1,22,84,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,1e-06,0,0,0,0,0,0,0,0,4.9e-05,WDG+GR+DC+T+BP with AStar,scens/empty-8-8-even-11.scen:,5
0.000324,0,2,247,922,334,334,334,334,0,0,0,0,0,0,0,0,0,0,0,3e-06,0,0,0,0,0,0,0,0,0.002416,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-14.scen:,5
0.000356,3,6,80,332,134,134,133,134,2,0,2,0,0,0,0,0,0,1e-06,5e-06,1.6e-05,1.7e-05,1e-06,0,0.000112,6e-06,8e-06,9.5e-05,0.000106,0.000979,CG+GR+DC+T+BP with AStarand Decomp,scens/empty-16-16-even-6.scen:,15
4.7e-05,0,2,22,86,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,2e-06,0,0,0,0,0,0,0,0,0.000135,WDG+GR+DC+T+BP with AStarand Decomp,scens/empty-8-8-even-19.scen:,5
0.000337,0,2,254,1141,262,262,262,262,0,0,0,0,0,0,0,0,0,0,0,8e-06,0,0,0,0,0,0,0,0,0.003249,CG+GR+GC+T+BP with AStarand Decomp,scens/empty-32-32-even-6.scen:,10
0.012974,9,16,3551,12099,1082,1082,1079,1081,4,6,1,0,0,0,0,0,0,0.000168,3.3e-05,0.000174,0.001119,0.000589,0,0.001243,3.7e-05,0.00058,0.005363,0.005519,0.014164,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-8.scen:,20
2.6e-05,0,2,11,39,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,2e-06,0,0,0,0,0,0,0,0,0.000102,WDG+GR+DC+T+BP with AStarand Decomp,scens/empty-8-8-even-19.scen:,5
0.000382,1,3,177,764,134,134,133,134,0,0,1,0,0,0,0,0,0,1e-06,2e-06,1.1e-05,1e-05,0,0,1.2e-05,1e-06,3e-06,4.1e-05,4.6e-05,0.000854,CG+GR+DC+T+BP with AStar,scens/empty-16-16-even-6.scen:,15
0.000503,0,1,272,1226,262,262,262,262,0,0,0,0,0,0,0,0,0,0,0,4e-06,0,0,0,0,0,0,0,0,0.002046,CG+GR+GC+T+BP with AStarand Decomp,scens/empty-32-32-even-6.scen:,10
0.001199,1,4,404,1509,334,334,334,334,0,1,0,0,0,0,0,0,0,1e-06,1e-06,8e-06,0,0,0,0.000456,1e-06,5e-05,0.000512,0.000524,0.003694,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-14.scen:,5
0.000579,0,1,272,1226,262,262,262,262,0,0,0,0,0,0,0,0,0,0,0,6e-06,0,0,0,0,0,0,0,0,0.002287,CG+GR+GC+T+BP with AStarand Decomp,scens/empty-32-32-even-6.scen:,10
0.007425,5,9,2943,11079,1082,1082,1079,1081,4,2,1,1,0,0,0,0,0,8.1e-05,2.3e-05,0.000123,0.000216,0.000433,0,0.001273,2e-05,0.000246,0.002356,0.00245,0.010292,CG+GR+DC+T+BP with AStar,scens/den312d-even-8.scen:,20
5.1e-05,0,1,25,95,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,1e-06,0,0,0,0,0,0,0,0,7.8e-05,WDG+GR+DC+T+BP with AStarand Decomp,scens/empty-8-8-even-19.scen:,5
0.019073,2,4,2476,9155,1192,1192,1192,1192,2,0,0,1,0,0,0,0,0,0,0,0.000128,0,0,0,0,4e-06,0.000147,0.001762,0.001899,0.021339,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-6.scen:,20
0.000333,0,1,272,1226,262,262,262,262,0,0,0,0,0,0,0,0,0,0,0,4e-06,0,0,0,0,0,0,0,0,0.00131,CG+GR+GC+T+BP with AStarand Decomp,scens/empty-32-32-even-6.scen:,10
0.000582,2,4,271,1191,181,181,181,181,1,0,0,0,1,0,0,0,0,0,0,2.2e-05,0,0,0,0,2e-06,5e-06,8.3e-05,9.2e-05,0.001701,CG+GR+DC+T+BP with AStarand Decomp,scens/empty-16-16-even-13.scen:,15
0.048585,8,14,7171,20848,915,915,914,915,7,0,2,3,1,0,0,7,0,0.005865,6e-06,0.00017,0.001282,8e-06,0,0.001137,3.4e-05,0.001026,0.009412,0.009587,0.014309,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-22.scen:,15
5.5e-05,0,1,25,95,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,1e-06,0,0,0,0,0,0,0,0,7e-05,WDG+GR+DC+T+BP with AStarand Decomp,scens/empty-8-8-even-19.scen:,5
0.000631,0,1,345,1383,334,334,334,334,0,0,0,0,0,0,0,0,0,0,0,3e-06,0,0,0,0,0,0,0,0,0.002238,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-14.scen:,5
0.000572,0,1,345,1383,334,334,334,334,0,0,0,0,0,0,0,0,0,0,0,3e-06,0,0,0,0,0,0,0,0,0.002234,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-14.scen:,5
0.000662,3,6,252,1119,181,181,181,181,1,1,0,0,1,0,0,0,0,1e-06,3e-06,2e-05,6e-06,0,0,5.9e-05,3e-06,9e-06,0.000134,0.000147,0.001518,CG+GR+DC+T+BP with AStarand Decomp,scens/empty-16-16-even-13.scen:,15
0.000465,0,1,272,1226,262,262,262,262,0,0,0,0,0,0,0,0,0,0,0,5e-06,0,0,0,0,0,0,0,0,0.001844,CG+GR+GC+T+BP with AStarand Decomp,scens/empty-32-32-even-6.scen:,10
5.1e-05,0,1,25,95,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,1e-06,0,0,0,0,0,0,0,0,7.7e-05,WDG+GR+DC+T+BP with AStarand Decomp,scens/empty-8-8-even-19.scen:,5
0.001008,4,8,321,1365,181,181,181,181,3,2,0,0,1,0,0,0,0,2e-06,1.6e-05,3e-05,3.9e-05,1e-06,0,0.000311,2e-06,1.7e-05,0.000344,0.000373,0.001326,CG+GR+DC+T+BP with AStarand Decomp,scens/empty-16-16-even-13.scen:,15
0.018009,10,20,6941,23490,1414,1414,1414,1414,4,1,0,7,1,0,0,0,0,0,0,0.000291,0,0,0,0,1.3e-05,0.000712,0.008028,0.008261,0.021036,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-18.scen:,20
0.000633,0,1,345,1383,334,334,334,334,0,0,0,0,0,0,0,0,0,0,0,3e-06,0,0,0,0,0,0,0,0,0.002537,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-14.scen:,5
