runtime,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,solution cost,min f value,root g value,root f value,#adopt bypasses,standard conflicts,rectangle conflicts,corridor conflicts,target conflicts,mutex conflicts,#merge MDDs,#solve 2 agents,#memoization,runtime of building heuristic graph,runtime of solving MVC,runtime of detecting conflicts,runtime of rectangle conflicts,runtime of corridor conflicts,runtime of mutex conflicts,runtime of building MDDs,runtime of building constraint tables,runtime of building CATs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,solver name,instance name,number of agents,decompTime,MaxCompRuntime
0.052013,29,56,40542,87840,1873,1873,1873,1873,4,4,0,18,5,0,0,0,0,1.1e-05,8e-06,0.000571,6e-06,1e-06,0,0.000299,4e-05,0.002538,0.033187,0.033691,0.019788,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-10.scen:,35,23,0.051208
0.054132,27,53,40627,89513,1873,1873,1847,1851,10,4,0,18,4,0,0,0,0,0.000968,0.000177,0.000629,0.000281,0.007845,0,0.0066,4e-05,0.002634,0.034264,0.0349,0.010954,CG+GR+GC+T+BP with AStar,scens/den312d-even-10.scen:,35,0,0
8.42923,959,1919,1367583,2821415,1770,1770,1748,1756,139,550,33,194,182,0,0,1713,1040,6.29189,0.00627,0.014668,0.079965,0.323474,0,0.475677,0.002677,0.094208,1.17929,1.19991,0.007917,WDG+GR+DC+T+BP with AStar,scens/den312d-even-13.scen:,25,0,0
0.009424,5,10,2911,10979,1271,1271,1271,1271,1,1,0,3,0,0,0,0,0,0,0,0.000129,0,0,0,0,5e-06,0.000185,0.001562,0.001618,0.01539,WDG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-23.scen:,25,16,0.009348
0.025641,9,16,4094,14355,1271,1271,1264,1271,3,1,1,5,0,0,0,19,0,0.009551,1.9e-05,0.000164,0.001367,0.00022,0,0.001195,1.7e-05,0.000348,0.002948,0.003057,0.021763,WDG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-23.scen:,25,20,0.01139
0.010481,6,10,2937,10416,1271,1271,1269,1271,3,1,0,3,0,0,0,4,0,0.001516,6e-06,0.0001,2.7e-05,8e-05,0,0.000399,4e-06,0.000246,0.001766,0.001821,0.012431,WDG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-23.scen:,25,16,0.007866
0.019408,6,13,3981,13749,1271,1271,1264,1271,1,2,0,4,0,0,0,12,0,0.011113,3e-05,0.000151,9.5e-05,0.000578,0,0.001525,5e-06,0.000375,0.002961,0.003075,0.012162,WDG+GR+DC+T+BP with AStar,scens/den312d-even-23.scen:,25,0,0
0.750612,402,806,520344,1214917,2094,2094,2094,2094,135,207,139,55,1,0,0,0,0,0,0,0.00857,0,0,0,0,0.001838,0.033411,0.505046,0.520953,0.021652,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-6.scen:,35,15,0.750435
0.308204,37,72,32219,89737,1689,1689,1683,1687,9,20,4,9,2,0,0,52,0,0.066293,7.7e-05,0.000618,0.00064,0.003312,0,0.005863,0.000157,0.003153,0.034804,0.035483,0.013928,WDG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-2.scen:,25,15,0.224899
0.072142,13,25,11611,34635,1689,1689,1682,1687,4,5,2,4,1,0,0,35,11,0.052018,7.8e-05,0.000234,0.000867,0.002681,0,0.004212,4.3e-05,0.000865,0.009063,0.009304,0.007901,WDG+GR+DC+T+BP with AStar,scens/den312d-even-2.scen:,25,0,0
0.025302,5,12,5464,19294,1447,1447,1447,1447,6,0,2,2,1,0,0,0,0,0,0,0.000207,0,0,0,0,3e-05,0.000453,0.003844,0.003972,0.015171,WDG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-19.scen:,25,15,0.025225
0.036827,6,14,5436,18908,1447,1447,1447,1447,6,1,2,2,1,0,0,1,0,0.000377,3e-06,0.000178,0,4.3e-05,0,0.00013,2.4e-05,0.000409,0.003727,0.003843,0.023054,WDG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-19.scen:,25,22,0.03603
0.038655,7,14,5664,20073,1447,1447,1447,1447,9,1,2,2,1,0,0,2,0,0.000802,6e-06,0.000209,3.1e-05,0,0,0.000255,4.3e-05,0.000594,0.005678,0.005838,0.021634,WDG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-19.scen:,25,21,0.037205
0.047679,5,11,5371,18825,1447,1447,1440,1446,6,0,2,2,1,0,0,17,1,0.030937,7.8e-05,0.000195,0.001885,0.001151,0,0.003617,3.6e-05,0.000651,0.005813,0.005987,0.012992,WDG+GR+DC+T+BP with AStar,scens/den312d-even-19.scen:,25,0,0
0.017159,4,8,4175,15623,1459,1459,1459,1459,3,0,0,0,3,0,0,0,0,0,0,0.000238,0,0,0,0,8e-06,0.000561,0.004245,0.004375,0.024313,WDG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-21.scen:,25,21,0.017064
0.030791,8,14,8315,22848,1459,1459,1453,1455,5,0,0,0,6,0,0,9,0,0.005584,2e-05,0.000283,8.9e-05,2e-06,0,0.001396,1.2e-05,0.000889,0.009905,0.010122,0.023793,WDG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-21.scen:,25,20,0.018056
0.030258,8,14,5326,19373,1459,1459,1453,1455,7,1,0,0,5,0,0,15,0,0.008432,2.2e-05,0.000284,0.000109,4e-06,0,0.001974,1.8e-05,0.001001,0.007061,0.007293,0.022024,WDG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-21.scen:,25,20,0.016369
0.014348,4,7,4161,15731,1459,1459,1449,1453,3,0,0,0,3,0,0,11,0,0.006421,1.8e-05,0.000147,8.4e-05,3e-06,0,0.001487,5e-06,0.000394,0.002566,0.002662,0.013187,WDG+GR+DC+T+BP with AStar,scens/den312d-even-21.scen:,25,0,0
0.009406,3,6,2103,8532,1205,1205,1205,1205,4,0,0,0,2,0,0,0,0,0,0,0.000198,0,0,0,0,6e-06,0.000231,0.001501,0.001603,0.025528,WDG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-9.scen:,25,20,0.009321
0.019172,6,10,3395,12747,1205,1205,1203,1203,11,0,0,0,4,0,0,10,0,0.006688,1.6e-05,0.000222,0.000134,2e-06,0,0.000971,1.7e-05,0.000636,0.003954,0.004132,0.021549,WDG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-9.scen:,25,22,0.008586
0.014933,6,10,3209,12435,1205,1205,1205,1205,11,1,0,0,3,0,0,7,0,0.004622,6e-06,0.000185,9.7e-05,1e-06,0,0.000777,1.2e-05,0.000542,0.003237,0.003373,0.012286,WDG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-9.scen:,25,17,0.008184
0.853386,388,774,552037,1254209,2094,2094,2094,2094,171,153,161,71,1,0,0,0,0,8e-06,1.1e-05,0.007698,0.000113,3e-06,0,0.003824,0.002408,0.037226,0.559866,0.577184,0.032404,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-6.scen:,35,19,0.846315
0.009924,3,5,2197,8907,1205,1205,1203,1203,4,0,0,0,2,0,0,6,0,0.004223,3.4e-05,0.000111,0.000102,2e-06,0,0.000825,5e-06,0.000277,0.001625,0.001686,0.013222,WDG+GR+DC+T+BP with AStar,scens/den312d-even-9.scen:,25,0,0
0.074791,16,32,11824,38698,1765,1765,1765,1765,8,4,0,10,1,0,0,0,0,0,0,0.000383,0,0,0,0,2.1e-05,0.001159,0.009679,0.010023,0.024819,WDG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-3.scen:,25,15,0.074713
0.111009,21,40,14481,46323,1765,1765,1761,1765,10,9,0,8,2,0,0,15,0,0.010498,1.3e-05,0.000414,5.5e-05,0.000542,0,0.001346,3.1e-05,0.001463,0.012476,0.012868,0.015003,WDG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-3.scen:,25,20,0.096566
0.084353,20,38,13069,42536,1765,1765,1761,1765,11,8,0,8,2,0,0,15,0,0.011867,1.3e-05,0.000351,8.5e-05,0.000487,0,0.001719,2.5e-05,0.001242,0.010821,0.011164,0.013663,WDG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-3.scen:,25,15,0.068489
0.122367,16,31,11824,38698,1765,1765,1755,1763,8,4,0,10,1,0,0,55,0,0.084937,0.000333,0.000477,0.000547,0.006947,0,0.008984,3.7e-05,0.001676,0.015468,0.015974,0.01284,WDG+GR+DC+T+BP with AStar,scens/den312d-even-3.scen:,25,0,0
0.065222,11,22,7945,25895,1630,1630,1630,1630,3,2,1,7,0,0,0,0,0,0,0,0.000244,0,0,0,0,2.1e-05,0.000543,0.005502,0.005685,0.015107,WDG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-5.scen:,25,16,0.065161
0.649564,331,664,451434,1027821,2094,2094,2093,2094,102,113,148,70,0,0,0,0,0,4.4e-05,4e-06,0.00566,0.001606,9e-06,0,0.000199,0.001959,0.0283,0.424915,0.437509,0.019957,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-6.scen:,35,18,0.646797
20.1053,9654,19307,8527653,20513690,3422,3422,3367,3391,5321,3803,1979,1736,2135,0,0,1661,34109,4.2831,0.166071,0.300426,0.910606,4.73341,0,0.203526,0.040793,0.918597,8.56643,8.96904,0.028479,WDG+GR+GC+T+BP with AStar,scens/den312d-even-15.scen:,55,0,0
0.166526,16,32,10581,33780,1630,1630,1623,1630,4,2,2,11,0,0,0,26,0,0.055091,5.5e-05,0.000441,0.002707,0.002687,0,0.003231,4.6e-05,0.001361,0.014156,0.014543,0.022707,WDG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-5.scen:,25,20,0.09675
0.164746,16,32,10581,33780,1630,1630,1623,1630,4,2,2,11,0,0,0,26,0,0.053774,5.8e-05,0.000479,0.002566,0.002586,0,0.003085,5.1e-05,0.001323,0.013901,0.014295,0.022953,WDG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-5.scen:,25,20,0.096696
0.049704,8,15,6649,22214,1630,1630,1619,1630,4,0,1,6,0,0,0,34,0,0.037138,6e-05,0.000201,0.000308,0.00265,0,0.002333,1.6e-05,0.000451,0.004358,0.004512,0.008012,WDG+GR+DC+T+BP with AStar,scens/den312d-even-5.scen:,25,0,0
0.683801,375,749,475525,1112113,2094,2094,2081,2088,124,207,115,52,0,0,0,0,0,0.006909,0.002821,0.007878,0.05621,0.067158,0,0.041185,0.001678,0.030676,0.451479,0.46679,0.011417,CG+GR+GC+T+BP with AStar,scens/den312d-even-6.scen:,35,0,0
0.108321,56,112,78515,184865,2022,2022,2022,2022,28,44,3,6,2,0,0,0,0,0,0,0.001366,0,0,0,0,0.000104,0.0031,0.060671,0.065204,0.035288,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-20.scen:,35,23,0.108212
0.125566,40,80,58247,134864,2022,2022,2022,2022,19,30,3,4,2,0,0,0,0,1e-06,4e-06,0.00128,7e-06,1e-06,0,0.000279,9.7e-05,0.002592,0.066393,0.070603,0.033189,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-20.scen:,35,23,0.124992
0.699684,32,64,52927,120428,1939,1939,1939,1939,10,11,0,17,3,0,0,0,0,0,0,0.000767,0,0,0,0,6.2e-05,0.002824,0.044421,0.045662,0.020512,WDG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-16.scen:,25,23,0.699606
0.134793,40,80,58247,134864,2022,2022,2022,2022,19,30,3,4,2,0,0,0,0,0,1.1e-05,0.001385,1e-05,0,0,0.000461,0.000102,0.002931,0.073158,0.077521,0.033133,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-20.scen:,35,22,0.133836
0.097491,47,93,69783,163509,2022,2022,2008,2013,21,36,3,5,2,0,0,0,0,0.000655,0.000287,0.001163,0.001984,0.021966,0,0.010089,8.5e-05,0.002629,0.053668,0.057962,0.010996,CG+GR+GC+T+BP with AStar,scens/den312d-even-20.scen:,35,0,0
0.093778,24,48,21211,63561,2448,2448,2448,2448,6,0,1,20,2,0,0,0,0,0,0,0.001116,0,0,0,0,5.8e-05,0.002139,0.027367,0.028389,0.036376,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-25.scen:,35,23,0.093651
0.128056,51,100,45888,129207,2448,2448,2437,2442,17,2,1,42,4,0,0,0,0,0.000592,0.000311,0.001584,0.005709,0.022804,0,0.013723,0.0001,0.003219,0.043743,0.045412,0.033561,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-25.scen:,35,22,0.058171
0.129952,51,100,45888,129207,2448,2448,2437,2442,17,2,1,42,4,0,0,0,0,0.000632,0.000324,0.001572,0.005743,0.024092,0,0.013538,0.000105,0.003513,0.046296,0.048046,0.020893,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-25.scen:,35,18,0.056378
0.068397,24,47,21211,63561,2448,2448,2437,2442,6,0,1,20,2,0,0,0,0,0.000625,0.000288,0.000707,0.003037,0.026319,0,0.010364,4.5e-05,0.001547,0.019485,0.020202,0.016245,CG+GR+GC+T+BP with AStar,scens/den312d-even-25.scen:,35,0,0
1.09597,71,142,102324,220651,1939,1939,1939,1939,5,10,0,48,12,0,0,1,0,0.000211,3e-06,0.001623,0,1e-06,0,8.8e-05,0.000152,0.007371,0.106518,0.109379,0.023627,WDG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-16.scen:,25,19,1.09541
0.439802,279,557,245792,609491,2165,2165,2165,2165,94,160,0,88,30,0,0,0,0,0,0,0.005632,0,0,0,0,0.000558,0.019762,0.243124,0.249795,0.037741,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-1.scen:,35,23,0.439649
0.461316,257,511,236966,590658,2165,2165,2165,2165,125,156,0,76,24,0,0,0,0,3e-06,4e-06,0.006143,0,1e-06,0,0.000119,0.000608,0.021489,0.266764,0.27403,0.03581,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-1.scen:,35,23,0.460862
0.372468,253,506,229066,574755,2167,2167,2163,2164,84,141,0,90,21,0,0,0,0,8e-05,0.000103,0.004419,0.000545,0.004324,0,0.011518,0.000498,0.017229,0.22004,0.225447,0.020631,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-1.scen:,35,13,0.3437
1.17117,71,142,102324,220651,1939,1939,1939,1939,5,10,0,48,12,0,0,1,0,0.000204,3e-06,0.001779,0,1e-06,0,8.6e-05,0.000143,0.007589,0.110406,0.113496,0.024058,WDG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-16.scen:,25,20,1.17062
0.47005,279,556,245792,609491,2165,2165,2148,2154,94,160,0,88,30,0,0,0,0,0.006538,0.002187,0.005904,0.007106,0.102708,0,0.071689,0.000603,0.020789,0.261949,0.26905,0.018249,CG+GR+GC+T+BP with AStar,scens/den312d-even-1.scen:,35,0,0
1.48154,97,195,192579,391969,1939,1939,1918,1928,35,27,0,57,13,0,0,477,115,1.18909,0.000708,0.002228,0.019107,0.035645,0,0.057231,0.000234,0.011601,0.167603,0.171512,0.007521,WDG+GR+DC+T+BP with AStar,scens/den312d-even-16.scen:,25,0,0
0.016206,5,10,3754,13204,1315,1315,1315,1315,1,1,1,2,0,0,0,0,0,0,0,0.000141,0,0,0,0,6e-06,0.000229,0.002039,0.002103,0.015411,WDG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-11.scen:,25,14,0.016153
0.056482,9,18,6230,20319,1315,1315,1309,1315,4,2,2,4,0,0,0,18,0,0.023706,3.2e-05,0.00028,0.000299,0.001135,0,0.001756,1.6e-05,0.000766,0.007271,0.0075,0.023471,WDG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-11.scen:,25,18,0.025177
0.052161,10,20,6883,21842,1315,1315,1309,1315,5,3,2,4,0,0,0,21,0,0.021941,2.3e-05,0.000264,0.000394,0.001115,0,0.002017,1.6e-05,0.000598,0.006033,0.006226,0.016544,WDG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-11.scen:,25,14,0.022807
0.024278,4,9,3346,11818,1315,1315,1309,1315,0,1,1,2,0,0,0,8,0,0.015293,2.7e-05,0.000148,6e-05,0.001249,0,0.001149,1.1e-05,0.000291,0.002787,0.002865,0.013122,WDG+GR+DC+T+BP with AStar,scens/den312d-even-11.scen:,25,0,0
0.033958,6,12,9644,28115,1608,1608,1608,1608,5,1,0,3,1,0,0,0,0,0,0,0.000192,0,0,0,0,1.2e-05,0.000528,0.006445,0.00656,0.016761,WDG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-14.scen:,25,14,0.033896
0.02658,6,12,6562,19555,1608,1608,1608,1608,1,1,0,3,1,0,0,1,0,0.000226,3e-06,0.000125,2e-05,0,0,8.3e-05,4e-06,0.000472,0.004277,0.004341,0.012708,WDG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-14.scen:,25,16,0.02603
0.065992,9,16,11760,31838,1608,1608,1604,1608,7,1,0,4,2,0,0,12,0,0.009888,1.3e-05,0.0002,5.2e-05,0.000408,0,0.00111,1.5e-05,0.000994,0.012621,0.012782,0.019553,WDG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-14.scen:,25,21,0.051395
0.030142,5,9,7108,21460,1608,1608,1600,1608,2,0,0,3,1,0,0,13,0,0.019543,6.7e-05,0.000117,5.5e-05,0.001302,0,0.001298,4e-06,0.000339,0.004921,0.005004,0.007723,WDG+GR+DC+T+BP with AStar,scens/den312d-even-14.scen:,25,0,0
0.072203,5,10,10331,25626,1403,1403,1403,1403,2,0,0,3,1,0,0,0,0,0,0,0.000238,0,0,0,0,8e-06,0.000894,0.012388,0.012523,0.025439,WDG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-7.scen:,25,45,0.072125
0.283544,20,40,34954,69923,1405,1405,1403,1403,3,5,0,4,10,0,0,46,0,0.167994,8.9e-05,0.000456,0.000666,0.004291,0,0.019148,4.2e-05,0.003182,0.036781,0.037222,0.022686,WDG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-7.scen:,25,21,0.061724
0.360008,20,38,35105,69283,1405,1405,1403,1403,3,5,0,4,9,0,0,45,0,0.230312,0.000129,0.000464,0.001048,0.006568,0,0.024452,3.7e-05,0.003892,0.044726,0.045214,0.021234,WDG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-7.scen:,25,20,0.059567
0.138597,12,23,22047,48788,1403,1403,1395,1401,4,3,0,5,3,0,0,29,3,0.085974,0.000148,0.00034,0.00032,0.004534,0,0.014057,2.6e-05,0.002234,0.028857,0.02923,0.01315,WDG+GR+DC+T+BP with AStar,scens/den312d-even-7.scen:,25,0,0
0.072287,14,28,9210,29573,1369,1369,1369,1369,10,9,1,1,2,0,0,0,0,0,0,0.000457,0,0,0,0,4.5e-05,0.001363,0.012062,0.012463,0.026383,WDG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-12.scen:,25,19,0.072204
0.107121,19,36,10990,33388,1369,1369,1365,1367,10,10,1,2,4,0,0,9,0,0.018203,2.5e-05,0.000453,7.3e-05,0.000955,0,0.002098,5.6e-05,0.001728,0.01556,0.015995,0.023586,WDG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-12.scen:,25,20,0.082567
0.099707,16,32,9868,31377,1369,1369,1365,1367,14,9,1,2,3,0,0,10,0,0.018538,2.6e-05,0.000435,6.7e-05,0.000956,0,0.002338,5.4e-05,0.00171,0.01417,0.014592,0.023368,WDG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-12.scen:,25,19,0.074475
0.072269,14,27,9210,29573,1369,1369,1359,1365,10,9,1,1,2,0,0,37,13,0.046224,0.000153,0.00038,0.00176,0.002595,0,0.005046,4.8e-05,0.001357,0.012021,0.012417,0.013146,WDG+GR+DC+T+BP with AStar,scens/den312d-even-12.scen:,25,0,0
0.040419,8,16,11496,28373,1564,1564,1564,1564,2,1,0,2,4,0,0,0,0,0,0,0.000322,0,0,0,0,1.5e-05,0.000923,0.014235,0.014438,0.025302,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-15.scen:,25,20,0.040328
0.056039,11,20,13482,32597,1564,1564,1563,1564,3,2,0,3,4,0,0,0,0,2e-06,9e-06,0.000324,4.6e-05,2e-06,0,0.001385,1.9e-05,0.001002,0.017774,0.018035,0.024377,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-15.scen:,25,19,0.053365
0.054899,11,20,13482,32597,1564,1564,1563,1564,3,2,0,3,4,0,0,0,0,0,9e-06,0.000321,4.5e-05,0,0,0.001336,2.3e-05,0.000997,0.017301,0.017562,0.023781,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-15.scen:,25,20,0.052297
0.041103,8,15,11496,28373,1564,1564,1547,1551,2,1,0,2,4,0,0,0,0,0.000409,8e-05,0.000246,0,0.012321,0,0.009596,1.9e-05,0.000922,0.014465,0.014669,0.013397,CG+GR+GC+T+BP with AStar,scens/den312d-even-15.scen:,25,0,0
0.049783,16,32,16144,44674,1632,1632,1632,1632,4,3,1,10,1,0,0,0,0,0,0,0.000548,0,0,0,0,4.1e-05,0.001438,0.02149,0.022203,0.026016,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-22.scen:,25,24,0.049689
0.049932,19,38,15480,44259,1632,1632,1632,1632,5,4,1,12,1,0,0,0,0,3e-06,4e-06,0.000521,0,1e-06,0,0.000214,4.4e-05,0.001509,0.021088,0.021839,0.024249,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-22.scen:,25,18,0.049352
0.040786,17,32,14107,40202,1632,1632,1632,1632,4,3,1,9,2,0,0,0,0,0,9e-06,0.000454,4e-05,2e-06,0,0.000519,4e-05,0.001311,0.01891,0.019585,0.023663,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-22.scen:,25,22,0.0395
0.042251,15,29,15521,43389,1632,1632,1620,1626,4,3,1,9,1,0,0,0,0,0.000308,0.000211,0.000419,0.001121,0.006079,0,0.008958,3.4e-05,0.00119,0.019991,0.020682,0.013059,CG+GR+GC+T+BP with AStar,scens/den312d-even-22.scen:,25,0,0
0.036242,7,14,21548,39454,1688,1688,1688,1688,1,0,1,3,2,0,0,0,0,0,0,0.000315,0,0,0,0,1e-05,0.000689,0.024366,0.024597,0.025502,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-4.scen:,25,18,0.036148
0.086715,31,62,40492,99296,1688,1688,1688,1688,10,18,2,3,7,0,0,0,0,2.8e-05,9e-06,0.000719,0,1e-06,0,0.002059,7.6e-05,0.003845,0.055331,0.056198,0.022519,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-4.scen:,25,22,0.083136
0.080526,25,50,41609,87457,1690,1690,1688,1689,5,10,2,6,6,0,0,0,0,3.5e-05,8e-06,0.000535,0,0.000252,0,0.001206,5.4e-05,0.003166,0.053047,0.053725,0.021651,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-4.scen:,25,19,0.077499
0.035758,11,21,16577,44212,1688,1688,1673,1678,9,3,2,3,2,0,0,0,0,0.000454,7.2e-05,0.000428,0.000161,0.001969,0,0.006791,3.3e-05,0.001443,0.020973,0.021557,0.013429,CG+GR+GC+T+BP with AStar,scens/den312d-even-4.scen:,25,0,0
0.018242,11,22,6020,21146,1353,1353,1353,1353,5,2,0,5,3,0,0,0,0,0,0,0.000338,0,0,0,0,1.4e-05,0.000653,0.007694,0.007955,0.025865,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-24.scen:,25,19,0.018164
0.025775,16,30,8651,28653,1353,1353,1347,1350,10,2,1,6,5,0,0,0,0,3.8e-05,4.1e-05,0.000432,0.001185,0.000599,0,0.002742,3.6e-05,0.001229,0.012239,0.012622,0.023629,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-24.scen:,25,21,0.015806
0.020236,12,24,6308,21449,1353,1353,1349,1351,5,2,0,6,3,0,0,0,0,3.9e-05,1.7e-05,0.000295,7.3e-05,0.000441,0,0.001189,2.3e-05,0.000728,0.008613,0.008868,0.022077,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-24.scen:,25,21,0.016814
0.01472,8,15,4831,17303,1353,1353,1345,1349,4,1,0,4,2,0,0,0,0,0.000106,8.1e-05,0.000224,0.000503,0.000983,0,0.003819,1.5e-05,0.000513,0.005669,0.005871,0.012806,CG+GR+GC+T+BP with AStar,scens/den312d-even-24.scen:,25,0,0
0.032519,17,34,12150,36036,1456,1456,1456,1456,3,8,2,5,1,0,0,0,0,0,0,0.000479,0,0,0,0,8.6e-05,0.001023,0.016079,0.016473,0.025866,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-8.scen:,25,22,0.032429
0.067966,38,74,24641,70272,1456,1456,1447,1452,7,16,3,15,2,0,0,0,0,0.000548,0.000186,0.000849,0.002304,0.004814,0,0.006242,0.000111,0.002408,0.036272,0.037176,0.022734,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-8.scen:,25,21,0.030828
0.072215,43,84,28092,79522,1456,1456,1447,1452,8,19,2,17,3,0,0,0,0,0.00044,0.000226,0.000846,0.001973,0.002439,0,0.005655,0.000106,0.003116,0.041992,0.042885,0.021118,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-8.scen:,25,19,0.040577
0.035084,20,39,13663,40931,1456,1456,1447,1452,6,8,1,8,2,0,0,0,0,0.000427,0.00018,0.000467,0.000874,0.003423,0,0.005699,5.2e-05,0.001351,0.018152,0.018645,0.013064,CG+GR+GC+T+BP with AStar,scens/den312d-even-8.scen:,25,0,0
0.346886,233,466,147222,425384,1870,1870,1870,1870,69,123,0,108,1,0,0,0,0,0,0,0.005546,0,0,0,0,0.000476,0.0201,0.227771,0.234325,0.025974,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-18.scen:,25,22,0.346734
0.262802,166,330,100931,289873,1871,1871,1869,1870,45,85,0,78,1,0,0,0,0,6.7e-05,1e-05,0.003564,0,0.000314,0,0.002099,0.000336,0.013633,0.156553,0.160848,0.024758,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-18.scen:,25,18,0.25824
0.095427,62,122,34894,104894,1871,1871,1867,1869,5,26,0,33,1,0,0,0,0,0.000107,1.6e-05,0.001179,8.1e-05,0.000544,0,0.003155,0.000114,0.003978,0.051892,0.053212,0.022848,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-18.scen:,25,20,0.086254
0.349054,233,465,147222,425384,1870,1870,1857,1862,69,123,0,108,1,0,0,0,0,0.00489,0.00182,0.005488,0.00847,0.050961,0,0.037491,0.000482,0.020355,0.229254,0.235832,0.012968,CG+GR+GC+T+BP with AStar,scens/den312d-even-18.scen:,25,0,0
0.008466,3,6,3464,12370,1373,1373,1373,1373,3,1,0,1,0,0,0,0,0,0,0,0.000196,0,0,0,0,4e-06,0.000215,0.002949,0.003047,0.025374,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-17.scen:,25,20,0.008389
0.01447,5,10,4969,17581,1373,1373,1373,1373,8,1,0,2,1,0,0,0,0,5e-06,9e-06,0.000267,9.2e-05,3e-06,0,0.002599,1.2e-05,0.00061,0.006356,0.006649,0.02287,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-17.scen:,25,21,0.008127
0.014506,5,10,4963,17564,1373,1373,1373,1373,8,1,0,2,1,0,0,0,0,4e-06,1e-05,0.000258,0.000102,8e-06,0,0.002735,2.8e-05,0.000626,0.006504,0.006785,0.022554,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-17.scen:,25,19,0.007836
0.006831,2,3,2631,10109,1373,1373,1371,1372,2,0,0,1,0,0,0,0,0,4.8e-05,9e-06,9.5e-05,0,0.000486,0,0.001105,2e-06,9.4e-05,0.001681,0.001747,0.013297,CG+GR+GC+T+BP with AStar,scens/den312d-even-17.scen:,25,0,0
